example_input.csv
Day Number,Date,Off-bout Count (DN),Mean Off Duration (DN),Off Dur StDev (DN),Mean Off Temp Drop (DN),Off Drop StDev (DN),Mean Off-Bout Temp (DN),Off-Bout Time Sum (DN),On-bout Count (DN),Mean On Duration (DN),On Dur StDev (DN),Mean On Temp Rise (DN),On Rise StDev (DN),Mean On-Bout Temp (DN),On-Bout Time Sum (DN),Time above 30 (minutes),Time below 26 (minutes),Vertices Dropped (DN),Mean Daytime Egg Temp,Day Egg Temp StDev,Median Daytime Egg Temp,Min Daytime Egg Temp,Max Daytime Egg Temp,Mean Nighttime Egg Temp,Night Egg Temp StDev,Median Nighttime Egg Temp,Min Nighttime Egg Temp,Max Nighttime Egg Temp,Mean Egg Temp (DN),Egg Temp StDev (DN),Median Egg Temp (DN),Min Egg Temp (DN),Max Egg Temp (DN),Mean Air Temp (DN),Air Temp StDev (DN),Min Air Temp (DN),Max Air Temp (DN),
1 (Partial),04/21/2018,25,17.56,13.2,-0.976,0.877,32.235,439.0,29,12.71,10.7,1.234,2.416,32.069,368.5,794.5,18.5,4,32.511,2.275,32.949,18.247,34.783,31.054,0.947,30.672,29.916,32.639,32.101,2.098,32.484,18.247,34.783,25.811,4.266,17.106,30.091,
2 (Full),04/22/2018,46,17.14,14.52,-1.041,1.08,30.834,788.5,52,11.59,8.15,0.924,1.119,30.994,602.5,897.0,0.0,9,31.596,1.602,31.97,27.554,34.255,30.127,1.029,29.765,28.369,32.975,30.923,1.553,30.849,27.554,34.255,19.748,5.036,13.497,27.751,
3 (Full),04/23/2018,49,14.44,12.07,-1.293,1.482,30.767,707.5,56,12.08,7.56,1.106,1.356,31.041,676.5,1255.0,0.0,6,31.123,1.518,31.331,26.231,33.443,30.66,0.358,30.697,29.54,31.484,30.911,1.166,30.798,26.231,33.443,17.342,3.081,12.05,22.106,
4 (Full),04/24/2018,57,12.01,7.58,-1.09,1.362,29.877,684.5,59,11.6,8.01,1.038,1.363,30.145,684.5,711.5,23.5,3,30.416,1.884,30.748,24.388,33.053,29.54,0.986,29.389,27.825,31.765,30.015,1.599,29.966,24.388,33.053,14.127,5.378,6.433,21.294,
5 (Full),04/25/2018,64,10.32,6.89,-0.976,1.447,30.092,660.5,74,9.44,6.42,0.835,1.235,30.347,698.5,834.5,4.5,9,30.555,1.411,30.925,25.428,32.484,29.848,0.642,29.752,28.493,31.103,30.231,1.179,30.243,25.428,32.484,13.094,2.918,8.27,17.011,
6 (Full),04/26/2018,57,11.09,7.31,-1.353,1.507,29.802,632.0,67,10.99,7.31,1.127,1.431,30.081,736.0,695.0,27.0,11,30.242,1.833,30.571,24.171,33.001,29.617,0.86,29.414,26.72,31.612,29.955,1.502,29.916,24.171,33.001,11.557,5.136,4.063,18.461,
7 (Full),04/27/2018,62,10.02,7.52,-1.28,1.603,30.421,621.5,75,9.67,6.74,1.063,1.344,30.588,725.5,780.0,7.5,13,30.865,1.777,31.052,25.016,33.495,30.093,1.172,29.515,28.122,31.996,30.511,1.577,30.495,25.016,33.495,11.675,4.831,4.973,17.938,
8 (Full),04/28/2018,67,9.18,5.08,-1.22,1.518,30.854,615.0,78,9.51,6.16,1.024,1.387,30.918,742.0,1239.5,0.0,10,30.917,1.249,31.255,26.134,32.768,30.863,0.478,30.862,29.59,31.842,30.892,0.975,31.026,26.134,32.768,11.407,2.475,7.569,15.175,
9 (Full),04/29/2018,70,8.92,6.13,-1.107,1.449,30.342,624.5,80,8.99,7.07,0.978,1.289,30.257,719.0,1068.0,3.0,16,29.993,1.287,30.343,25.817,32.458,30.668,0.52,30.596,29.665,32.304,30.302,1.065,30.495,25.817,32.458,11.661,1.444,9.805,14.768,
10 (Full),04/30/2018,84,8.05,5.45,-1.442,1.692,30.749,676.5,92,7.02,4.88,1.293,1.395,30.687,646.0,1098.5,9.5,19,30.078,1.646,30.243,24.484,33.6,31.502,0.771,31.357,29.84,33.626,30.731,1.498,30.976,24.484,33.626,10.037,1.944,7.268,13.473,
--,ALL DATA,581,11.1,8.79,-1.2,1.465,30.547,6449.5,662,9.97,7.19,1.059,1.394,30.636,6599.0,9373.5,93.5,100,30.793,1.799,31.001,18.247,34.783,30.352,1.014,30.469,26.72,33.626,30.596,1.515,30.697,18.247,34.783,14.172,5.698,4.063,30.091,


Individual Bout Stats
Date,Bout Type,Start Time,End Time,Start Data Point,End Data Point,Duration (min),Egg Temp Change,Start Egg Temp,End Egg Temp,Mean Egg Temp,Start Air Temp, End Air Temp, Mean Air Temp
,on,05:06,05:09,19600,19606,3.0,0.12600000000000122,30.293,30.419,30.372,8.045,8.07,8.066,
,on,05:10,05:22,19608,19632,12.0,0.2779999999999987,30.419,30.697,30.567,8.045,7.92,7.982,
,on,05:25,05:33,19637,19653,8.0,0.2029999999999994,30.697,30.9,30.798,7.895,7.845,7.864,
,off,05:33,05:48,19654,19683,14.5,-1.3350000000000009,30.925,29.59,30.057,7.845,7.87,7.857,
,on,05:48,06:00,19684,19708,12.0,0.527000000000001,29.59,30.117,29.819,7.87,7.87,7.876,
,off,06:01,06:11,19709,19730,10.5,-0.2270000000000003,30.117,29.89,29.923,7.92,7.92,7.915,
,on,06:12,06:31,19731,19769,19.0,1.5180000000000007,29.89,31.408,30.581,7.92,7.87,7.91,
,off,06:31,06:42,19770,19791,10.5,-0.25400000000000134,31.433,31.179,31.285,7.87,7.77,7.822,
,on,06:42,06:45,19792,19798,3.0,0.20400000000000063,31.153,31.357,31.262,7.77,7.72,7.752,
,off,06:46,06:50,19799,19807,4.0,-0.35600000000000165,31.408,31.052,31.202,7.72,7.695,7.72,
,on,06:50,07:08,19808,19843,17.5,1.2769999999999975,31.001,32.278,31.757,7.695,7.569,7.633,
,off,07:08,07:14,19844,19855,5.5,-0.6660000000000004,32.278,31.612,31.894,7.594,7.619,7.611,
,on,07:14,07:17,19856,19862,3.0,0.2309999999999981,31.637,31.868,31.751,7.619,7.594,7.601,
,off,07:18,07:40,19863,19908,22.5,-5.681999999999999,31.816,26.134,30.177,7.619,7.77,7.744,
,on,07:41,08:13,19909,19974,32.5,5.994,26.207,32.201,29.876,7.77,7.945,7.831,
,off,08:14,08:29,19975,20006,15.5,-1.2259999999999955,32.227,31.001,31.673,7.97,8.22,8.096,
,on,08:30,08:38,20007,20024,8.5,0.7650000000000006,31.026,31.791,31.335,8.22,8.319,8.27,
,off,08:39,08:47,20025,20041,8.0,-2.951999999999998,31.868,28.916,30.303,8.319,8.519,8.501,
,on,08:47,09:02,20042,20072,15.0,3.1590000000000025,28.965,32.124,30.682,8.519,8.693,8.582,
,off,09:03,09:10,20073,20088,7.5,-2.785999999999998,32.175,29.389,30.612,8.693,8.941,8.879,
,on,09:11,09:20,20089,20108,9.5,2.222999999999999,29.414,31.637,30.576,8.941,9.015,8.958,
,off,09:21,09:27,20109,20121,6.0,-1.6709999999999994,31.637,29.966,30.691,9.064,9.287,9.238,
,on,09:27,09:43,20122,20154,16.0,1.3399999999999999,29.991,31.331,30.81,9.287,9.485,9.357,
,on,09:45,10:00,20158,20188,15.0,0.5609999999999999,31.281,31.842,31.614,9.534,9.805,9.651,
,off,10:01,10:09,20189,20206,8.5,-3.3249999999999993,31.868,28.543,30.243,9.805,10.051,10.011,
,on,10:10,10:27,20207,20242,17.5,3.3759999999999977,28.568,31.944,30.599,10.051,10.345,10.187,
,off,10:28,10:33,20243,20253,5.0,-0.10300000000000153,31.919,31.816,31.837,10.345,10.443,10.389,
,on,10:33,10:41,20254,20269,7.5,0.4109999999999978,31.816,32.227,31.972,10.443,10.541,10.496,
,off,10:41,10:56,20270,20300,15.0,-4.2059999999999995,32.278,28.072,30.724,10.541,10.687,10.65,
,on,10:57,11:13,20301,20334,16.5,2.9570000000000007,28.171,31.128,29.674,10.687,10.712,10.686,
,on,11:16,11:26,20339,20360,10.5,0.8670000000000009,31.026,31.893,31.537,10.761,10.736,10.744,
,off,11:27,11:38,20361,20383,11.0,-0.5109999999999992,31.919,31.408,31.672,10.736,10.883,10.802,
,on,11:38,11:46,20384,20399,7.5,0.5619999999999976,31.408,31.97,31.706,10.883,10.956,10.913,
,off,11:46,11:49,20400,20406,3.0,-0.1280000000000001,31.944,31.816,31.89,10.98,11.029,10.994,
,on,11:50,11:55,20407,20417,5.0,0.46199999999999974,31.816,32.278,32.089,11.029,11.127,11.082,
,off,11:55,12:09,20418,20445,13.5,-5.263999999999999,32.278,27.014,29.947,11.151,11.492,11.346,
,on,12:09,12:27,20446,20481,17.5,5.038,27.112,32.15,30.167,11.492,12.074,11.772,
,off,12:27,12:39,20482,20506,12.0,-0.3080000000000034,32.124,31.816,31.955,12.074,12.437,12.225,
,on,12:40,12:49,20507,20525,9.0,0.4360000000000035,31.868,32.304,32.134,12.437,12.606,12.538,
,off,12:49,13:04,20526,20556,15.0,-4.873999999999999,32.33,27.456,30.251,12.63,12.823,12.786,
,on,13:05,13:17,20557,20582,12.5,3.8260000000000005,27.505,31.331,29.577,12.823,13.016,12.878,
,off,13:18,13:29,20583,20606,11.5,-3.872,31.23,27.358,29.359,13.088,13.209,13.129,
,on,13:30,13:52,20607,20652,22.5,4.923999999999996,27.431,32.355,30.64,13.209,13.329,13.244,
,off,13:53,13:59,20653,20666,6.5,-1.7859999999999978,32.407,30.621,31.481,13.353,13.497,13.501,
,on,14:00,14:15,20667,20698,15.5,2.0699999999999967,30.672,32.742,31.68,13.473,13.473,13.445,
,off,14:16,14:24,20699,20716,8.5,-2.951000000000004,32.691,29.74,31.162,13.497,13.738,13.674,
,on,14:25,14:44,20717,20756,19.5,2.6679999999999993,29.79,32.458,31.346,13.738,13.978,13.919,
,off,14:45,14:53,20757,20774,8.5,-3.344000000000001,32.484,29.14,30.749,13.978,14.17,14.138,
,on,14:54,15:09,20775,20805,15.0,3.2419999999999973,29.165,32.407,30.992,14.17,14.242,14.205,
,off,15:09,15:20,20806,20827,10.5,-3.790999999999997,32.458,28.667,30.618,14.29,14.385,14.394,
,on,15:20,15:37,20828,20861,16.5,3.7920000000000016,28.692,32.484,30.914,14.361,14.218,14.279,
,off,15:37,15:39,20862,20866,2.0,-0.10300000000000153,32.484,32.381,32.422,14.218,14.218,14.218,
,on,15:40,15:42,20867,20871,2.0,0.07700000000000529,32.407,32.484,32.443,14.218,14.218,14.218,
,on,15:44,15:48,20875,20884,4.5,0.3089999999999975,32.433,32.742,32.582,14.218,14.17,14.196,
,off,15:49,15:59,20885,20906,10.5,-3.9269999999999996,32.768,28.841,30.814,14.17,14.218,14.249,
,on,16:00,16:14,20907,20936,14.5,3.362000000000002,28.891,32.253,30.669,14.218,14.29,14.233,
,off,16:15,16:24,20937,20956,9.5,-3.561,32.253,28.692,30.325,14.361,14.481,14.462,
,on,16:25,16:41,20957,20990,16.5,3.3320000000000007,28.766,32.098,30.553,14.481,14.361,14.413,
,off,16:42,16:49,20991,21005,7.0,-2.4349999999999987,32.15,29.715,30.803,14.409,14.553,14.543,
,on,16:49,17:13,21006,21053,23.5,2.4879999999999995,29.79,32.278,31.336,14.601,14.649,14.586,
,on,17:14,17:18,21056,21063,3.5,0.15399999999999636,32.304,32.458,32.378,14.697,14.697,14.697,
,off,17:18,17:22,21064,21071,3.5,-0.23199999999999932,32.433,32.201,32.304,14.721,14.792,14.768,
,on,17:22,17:27,21072,21082,5.0,0.3089999999999975,32.201,32.51,32.341,14.792,14.792,14.792,
,off,17:28,17:35,21083,21097,7.0,-0.8730000000000011,32.536,31.663,31.974,14.792,14.84,14.842,
,on,17:35,17:41,21098,21110,6.0,0.38400000000000034,31.689,32.073,31.826,14.84,14.816,14.799,
,off,17:42,17:52,21111,21132,10.5,-2.9069999999999965,32.047,29.14,30.542,14.84,14.816,14.848,
,on,17:53,18:10,21133,21167,17.0,2.7280000000000015,29.165,31.893,30.672,14.816,14.936,14.843,
,off,18:10,18:20,21168,21188,10.0,-3.5740000000000016,31.919,28.345,30.099,14.936,15.055,15.075,
,on,18:21,18:36,21189,21219,15.0,2.632999999999999,28.419,31.052,30.069,15.055,15.031,15.069,
,off,18:36,18:40,21220,21228,4.0,-1.2109999999999985,31.026,29.815,30.409,15.031,15.127,15.13,
,on,18:41,18:50,21229,21248,9.5,1.2379999999999995,29.89,31.128,30.64,15.103,14.984,15.015,
,off,18:51,18:55,21249,21257,4.0,-0.3550000000000004,31.103,30.748,30.925,15.008,15.031,15.036,
,on,18:55,19:06,21258,21279,10.5,0.9160000000000004,30.773,31.689,31.267,14.984,14.745,14.84,
,on,19:08,19:12,21283,21291,4.0,0.10200000000000031,31.663,31.765,31.714,14.745,14.697,14.718,
,off,19:12,19:15,21292,21297,2.5,-0.0259999999999998,31.74,31.714,31.723,14.697,14.697,14.689,
,on,19:15,19:20,21298,21307,4.5,0.35900000000000176,31.714,32.073,31.873,14.697,14.649,14.678,
,off,19:20,19:28,21308,21323,7.5,-0.536999999999999,32.098,31.561,31.745,14.625,14.601,14.612,
,on,19:28,19:36,21324,21340,8.0,0.254999999999999,31.561,31.816,31.689,14.601,14.553,14.566,
,off,19:37,19:56,21341,21379,19.0,-0.9919999999999973,31.816,30.824,31.306,14.529,14.409,14.506,
,on,19:56,20:01,21380,21389,4.5,0.05099999999999838,30.849,30.9,30.874,14.385,14.266,14.326,
,off,20:01,20:16,21390,21420,15.0,-0.8339999999999996,30.9,30.066,30.473,14.266,14.098,14.175,
,on,20:17,20:24,21421,21435,7.0,0.47900000000000276,30.066,30.545,30.311,14.098,13.978,14.031,
,off,20:24,20:34,21436,21455,9.5,-0.05099999999999838,30.52,30.469,30.496,14.002,13.906,13.935,
,on,20:34,20:36,21456,21460,2.0,0.07600000000000051,30.469,30.545,30.515,13.882,13.858,13.868,
,off,20:37,20:44,21461,21475,7.0,-0.10100000000000264,30.545,30.444,30.485,13.834,13.738,13.778,
,on,20:44,20:54,21476,21496,10.0,0.22799999999999798,30.469,30.697,30.593,13.738,13.57,13.649,
,off,20:55,21:08,21497,21523,13.0,-0.3539999999999992,30.697,30.343,30.486,13.57,13.449,13.526,
,on,21:08,21:20,21524,21548,12.0,0.3539999999999992,30.343,30.697,30.502,13.425,13.209,13.305,
,off,21:21,21:25,21549,21558,4.5,-0.15199999999999747,30.697,30.545,30.596,13.209,13.161,13.192,
,on,21:26,21:37,21559,21581,11.0,0.8879999999999981,30.545,31.433,31.058,13.161,12.992,13.085,
,off,21:37,21:42,21582,21591,4.5,-0.3309999999999995,31.459,31.128,31.255,12.992,12.968,12.985,
,on,21:42,21:45,21592,21597,2.5,0.05099999999999838,31.128,31.179,31.153,12.944,12.896,12.92,
,off,21:45,22:01,21598,21630,16.0,-0.7089999999999996,31.204,30.495,30.756,12.896,12.678,12.81,
,on,22:02,22:05,21631,21637,3.0,0.05000000000000071,30.495,30.545,30.531,12.678,12.63,12.651,
,on,22:06,22:14,21639,21655,8.0,0.7099999999999973,30.571,31.281,30.954,12.606,12.558,12.595,
,off,22:14,22:21,21656,21670,7.0,-0.45700000000000074,31.306,30.849,30.994,12.558,12.485,12.53,
,on,22:22,22:27,21671,21682,5.5,0.12599999999999767,30.824,30.95,30.908,12.485,12.413,12.449,
,off,22:28,22:39,21683,21706,11.5,-0.5560000000000009,30.95,30.394,30.654,12.413,12.34,12.381,
,on,22:40,22:43,21707,21713,3.0,0.15200000000000102,30.419,30.571,30.506,12.316,12.292,12.299,
,off,22:43,23:04,21714,21756,21.0,-0.20200000000000173,30.545,30.343,30.441,12.292,12.147,12.214,
,on,23:05,23:19,21757,21785,14.0,0.2530000000000001,30.343,30.596,30.485,12.122,12.001,12.073,
,off,23:19,23:21,21786,21790,2.0,-0.07599999999999696,30.621,30.545,30.57,12.001,12.001,12.001,
,on,23:22,23:26,21791,21799,4.0,0.05099999999999838,30.545,30.596,30.576,11.977,11.929,11.958,
,off,23:26,23:29,21800,21805,2.5,-0.20200000000000173,30.596,30.394,30.516,11.929,11.929,11.929,
,on,23:29,23:31,21806,21810,2.0,0.15200000000000102,30.444,30.596,30.515,11.929,11.904,11.919,
,on,23:34,23:39,21815,21825,5.0,0.1769999999999996,30.52,30.697,30.628,11.904,11.856,11.871,
,off,23:39,23:51,21826,21849,11.5,-0.3539999999999992,30.697,30.343,30.513,11.832,11.783,11.831,
,on,23:51,23:59,21850,21865,7.5,0.20200000000000173,30.343,30.545,30.43,11.759,11.71,11.733,
,off,23:59,00:07,21866,21882,8.0,-0.277000000000001,30.545,30.268,30.425,11.71,11.71,11.714,
04/29/2018,on,00:08,00:15,21883,21898,7.5,0.3279999999999994,30.293,30.621,30.433,11.71,11.613,11.656,
,off,00:16,00:21,21899,21909,5.0,-0.02499999999999858,30.596,30.571,30.554,11.613,11.565,11.6,
,on,00:21,00:25,21910,21918,4.0,0.2029999999999994,30.545,30.748,30.635,11.589,11.565,11.576,
,off,00:26,00:31,21919,21929,5.0,-0.3539999999999992,30.798,30.444,30.564,11.565,11.565,11.591,
,on,00:31,00:36,21930,21940,5.0,0.10100000000000264,30.444,30.545,30.499,11.565,11.516,11.536,
,on,00:37,00:50,21942,21967,12.5,0.8629999999999995,30.545,31.408,31.036,11.516,11.419,11.469,
,off,00:50,01:05,21968,21997,14.5,-0.5079999999999991,31.433,30.925,31.168,11.419,11.37,11.398,
,on,01:05,01:09,21998,22005,3.5,0.2029999999999994,30.95,31.153,31.049,11.37,11.321,11.346,
,off,01:09,01:12,22006,22012,3.0,-0.1269999999999989,31.179,31.052,31.084,11.321,11.321,11.328,
,on,01:13,01:20,22013,22027,7.0,0.15200000000000102,31.052,31.204,31.138,11.321,11.273,11.291,
,off,01:20,01:47,22028,22082,27.0,-0.4559999999999995,31.204,30.748,31.051,11.273,11.175,11.226,
,on,01:48,01:51,22083,22089,3.0,0.15199999999999747,30.748,30.9,30.824,11.175,11.151,11.168,
,off,01:51,01:58,22090,22103,6.5,-0.2539999999999978,30.9,30.646,30.73,11.151,11.102,11.132,
,on,01:58,02:12,22104,22131,13.5,0.3550000000000004,30.646,31.001,30.813,11.102,11.029,11.066,
,on,02:14,02:20,22136,22147,5.5,0.07600000000000051,31.001,31.077,31.037,11.005,10.98,10.986,
,off,02:20,02:37,22148,22182,17.0,-0.809000000000001,31.077,30.268,30.611,10.98,10.883,10.942,
,on,02:38,02:42,22183,22191,4.0,0.17600000000000193,30.293,30.469,30.371,10.883,10.834,10.858,
,off,02:42,02:54,22192,22215,11.5,-0.12600000000000122,30.495,30.369,30.364,10.834,10.712,10.794,
,on,02:54,02:57,22216,22221,2.5,0.02499999999999858,30.369,30.394,30.386,10.712,10.687,10.695,
,off,02:57,03:12,22222,22251,14.5,-0.2270000000000003,30.419,30.192,30.265,10.687,10.59,10.621,
,on,03:12,03:19,22252,22266,7.0,0.3030000000000008,30.192,30.495,30.342,10.59,10.565,10.554,
,off,03:20,03:38,22267,22304,18.5,-0.5530000000000008,30.469,29.916,30.14,10.59,10.492,10.549,
,on,03:39,03:47,22305,22322,8.5,0.402000000000001,29.916,30.318,30.178,10.516,10.492,10.505,
,off,03:48,03:52,22323,22332,4.5,-0.3019999999999996,30.343,30.041,30.154,10.492,10.492,10.492,
,on,03:53,03:55,22333,22337,2.0,0.05100000000000193,30.066,30.117,30.086,10.492,10.516,10.506,
,off,03:55,04:00,22338,22348,5.0,-0.3019999999999996,30.142,29.84,29.98,10.516,10.541,10.518,
,on,04:01,04:04,22349,22355,3.0,0.30200000000000315,29.865,30.167,30.03,10.541,10.516,10.52,
,on,04:06,04:10,22360,22367,3.5,0.10099999999999909,30.091,30.192,30.139,10.516,10.516,10.516,
,on,04:11,04:21,22369,22390,10.5,0.6819999999999986,30.192,30.874,30.578,10.541,10.541,10.541,
,off,04:22,04:27,22391,22402,5.5,-0.3549999999999969,30.9,30.545,30.708,10.541,10.565,10.547,
,on,04:28,04:37,22403,22422,9.5,0.4809999999999981,30.545,31.026,30.849,10.565,10.541,10.546,
,off,04:38,04:55,22423,22457,17.0,-1.3610000000000007,31.026,29.665,30.122,10.541,10.541,10.556,
,on,04:55,05:13,22458,22494,18.0,1.2600000000000016,29.665,30.925,30.444,10.541,10.541,10.546,
,off,05:14,05:38,22495,22543,24.0,-1.0599999999999987,30.95,29.89,30.358,10.541,10.565,10.563,
,on,05:38,05:49,22544,22566,11.0,0.3019999999999996,29.89,30.192,30.035,10.565,10.565,10.56,
,off,05:50,05:53,22567,22573,3.0,-0.02499999999999858,30.192,30.167,30.171,10.565,10.541,10.562,
,on,05:53,05:57,22574,22582,4.0,0.12599999999999767,30.167,30.293,30.226,10.541,10.541,10.541,
,off,05:58,06:02,22583,22592,4.5,-0.05000000000000071,30.293,30.243,30.26,10.565,10.59,10.588,
,on,06:03,06:13,22593,22613,10.0,0.2010000000000005,30.243,30.444,30.361,10.59,10.565,10.579,
,off,06:13,06:33,22614,22654,20.0,-0.17599999999999838,30.444,30.268,30.322,10.565,10.638,10.602,
,on,06:34,06:41,22655,22669,7.0,0.504999999999999,30.293,30.798,30.493,10.638,10.638,10.638,
,off,06:41,06:48,22670,22683,6.5,-0.2789999999999999,30.748,30.469,30.563,10.663,10.687,10.68,
,on,06:48,06:57,22684,22701,8.5,0.3539999999999992,30.495,30.849,30.666,10.687,10.712,10.694,
,off,06:57,07:00,22702,22708,3.0,-0.1769999999999996,30.874,30.697,30.773,10.712,10.736,10.733,
,on,07:01,07:08,22709,22723,7.0,0.1769999999999996,30.748,30.925,30.851,10.736,10.736,10.73,
,off,07:08,07:12,22724,22732,4.0,-0.02499999999999858,30.95,30.925,30.911,10.736,10.761,10.753,
,on,07:13,07:18,22733,22743,5.0,0.22799999999999798,30.925,31.153,31.017,10.761,10.761,10.754,
,on,07:20,07:22,22748,22752,2.0,0.2289999999999992,31.128,31.357,31.25,10.761,10.761,10.761,
,off,07:23,07:25,22753,22758,2.5,-0.12700000000000244,31.306,31.179,31.217,10.761,10.785,10.777,
,on,07:26,07:28,22759,22764,2.5,0.30500000000000327,31.179,31.484,31.323,10.785,10.785,10.785,
,off,07:29,07:46,22765,22799,17.0,-5.396000000000001,31.408,26.012,29.24,10.81,10.98,10.939,
,on,07:46,08:16,22800,22859,29.5,5.425999999999998,26.109,31.535,29.483,10.956,11.005,10.943,
,off,08:16,08:31,22860,22889,14.5,-5.693000000000001,31.51,25.817,28.755,11.005,11.102,11.114,
,on,08:31,08:59,22890,22945,27.5,4.931999999999999,25.841,30.773,28.947,11.127,11.175,11.122,
,on,09:01,09:04,22949,22956,3.5,0.2789999999999999,30.697,30.976,30.827,11.175,11.127,11.145,
,off,09:05,09:18,22957,22983,13.0,-2.233999999999998,30.976,28.742,30.261,11.151,11.273,11.228,
,on,09:18,09:34,22984,23016,16.0,1.8299999999999983,28.791,30.621,29.844,11.273,11.224,11.23,
,off,09:35,09:44,23017,23035,9.0,-2.993000000000002,30.646,27.653,29.181,11.248,11.346,11.35,
,on,09:44,09:59,23036,23066,15.0,2.7669999999999995,27.677,30.444,29.114,11.321,11.321,11.306,
,off,10:00,10:12,23067,23092,12.5,-3.600999999999999,30.394,26.793,28.993,11.321,11.516,11.451,
,on,10:13,10:40,23093,23148,27.5,4.667999999999999,26.867,31.535,29.845,11.516,11.662,11.576,
,off,10:41,10:51,23149,23169,10.0,-2.519000000000002,31.484,28.965,30.429,11.662,11.856,11.805,
,on,10:51,11:06,23170,23200,15.0,1.9350000000000023,28.99,30.925,30.163,11.856,11.904,11.862,
,off,11:07,11:09,23201,23205,2.0,-0.05099999999999838,30.9,30.849,30.864,11.904,11.904,11.904,
,on,11:09,11:13,23206,23214,4.0,0.10099999999999909,30.849,30.95,30.914,11.904,11.953,11.912,
,on,11:15,11:17,23218,23222,2.0,0.05100000000000193,30.95,31.001,30.976,11.977,11.977,11.977,
,off,11:18,11:25,23223,23238,7.5,-0.2530000000000001,31.001,30.748,30.833,11.977,12.05,12.042,
,on,11:26,11:33,23239,23253,7.0,0.4559999999999995,30.748,31.204,30.939,12.05,12.098,12.074,
,off,11:33,11:44,23254,23275,10.5,-0.379999999999999,31.204,30.824,30.933,12.098,12.171,12.144,
,on,11:44,11:51,23276,23289,6.5,0.6099999999999994,30.849,31.459,31.179,12.195,12.219,12.193,
,off,11:51,12:11,23290,23330,20.0,-5.0809999999999995,31.459,26.378,29.668,12.219,12.34,12.351,
,on,12:12,12:40,23331,23388,28.5,4.423000000000002,26.426,30.849,29.415,12.34,12.534,12.455,
,off,12:41,12:46,23389,23399,5.0,-1.6839999999999975,30.874,29.19,29.924,12.558,12.703,12.692,
,on,12:46,13:11,23400,23450,25.0,2.1930000000000014,29.215,31.408,30.629,12.678,12.775,12.68,
,off,13:12,13:23,23451,23473,11.0,-3.7550000000000026,31.408,27.653,29.709,12.775,12.871,12.862,
,on,13:23,13:43,23474,23513,19.5,3.5779999999999994,27.677,31.255,29.942,12.871,12.968,12.912,
,off,13:43,13:45,23514,23518,2.0,-0.05099999999999838,31.255,31.204,31.219,13.016,13.016,13.016,
,on,13:46,13:48,23519,23524,2.5,0.07699999999999818,31.204,31.281,31.243,12.992,13.016,12.996,
,off,13:49,14:02,23525,23551,13.0,-3.626999999999999,31.255,27.628,29.647,13.04,13.112,13.135,
,on,14:02,14:09,23552,23566,7.0,1.7610000000000028,27.653,29.414,28.54,13.112,13.209,13.123,
,off,14:10,14:17,23567,23581,7.0,-1.6869999999999976,29.389,27.702,28.609,13.209,13.209,13.22,
,on,14:17,14:40,23582,23628,23.0,3.1489999999999974,27.751,30.9,29.664,13.233,13.137,13.181,
,off,14:41,14:52,23629,23652,11.5,-4.155999999999999,30.9,26.744,28.863,13.137,13.233,13.257,
,on,14:53,15:20,23653,23708,27.5,5.202999999999999,26.818,32.021,30.064,13.233,13.401,13.308,
,off,15:21,15:35,23709,23738,14.5,-4.023999999999997,32.047,28.023,30.543,13.401,13.594,13.566,
,on,15:36,15:49,23739,23766,13.5,2.5740000000000016,28.072,30.646,29.595,13.594,13.666,13.6,
,off,15:50,15:58,23767,23784,8.5,-2.029,30.646,28.617,29.666,13.714,13.834,13.783,
,on,15:59,16:11,23785,23809,12.0,2.1309999999999967,28.667,30.798,29.826,13.834,14.026,13.915,
,off,16:11,16:20,23810,23827,8.5,-2.554000000000002,30.824,28.27,29.468,14.074,14.314,14.247,
,on,16:20,16:31,23828,23849,10.5,2.2510000000000012,28.32,30.571,29.376,14.385,14.409,14.376,
,off,16:31,16:39,23850,23865,7.5,-1.852999999999998,30.52,28.667,29.543,14.457,14.505,14.508,
,on,16:39,16:54,23866,23895,14.5,1.7270000000000003,28.717,30.444,29.741,14.505,14.697,14.577,
,off,16:54,16:57,23896,23901,2.5,-0.05000000000000071,30.419,30.369,30.386,14.697,14.745,14.721,
,on,16:57,17:05,23902,23917,7.5,0.5309999999999988,30.343,30.874,30.61,14.768,14.649,14.704,
,off,17:05,17:12,23918,23931,6.5,-0.5309999999999988,30.9,30.369,30.526,14.649,14.697,14.716,
,on,17:12,17:17,23932,23941,4.5,0.2530000000000001,30.343,30.596,30.475,14.697,14.649,14.683,
,off,17:17,17:23,23942,23953,5.5,-1.3810000000000002,30.621,29.24,29.992,14.649,14.745,14.733,
,on,17:23,17:38,23954,23983,14.5,1.7620000000000005,29.29,31.052,30.368,14.721,14.553,14.6,
,off,17:38,17:41,23984,23990,3.0,-0.25400000000000134,31.052,30.798,30.896,14.553,14.601,14.58,
,on,17:42,17:46,23991,24000,4.5,0.3299999999999983,30.849,31.179,30.986,14.577,14.697,14.587,
,off,17:47,17:52,24001,24012,5.5,-0.4309999999999974,31.153,30.722,30.874,14.697,14.649,14.709,
,on,17:53,18:00,24013,24027,7.0,0.786999999999999,30.748,31.535,31.169,14.649,14.601,14.607,
,off,18:00,18:09,24028,24045,8.5,-0.20399999999999707,31.586,31.382,31.496,14.601,14.529,14.556,
